Genome	Permutation	Clusters
1149	18	Perm40	28327
1150	19	Perm40	28466
1151	20	Perm40	28561
1152	21	Perm40	28729
1153	22	Perm40	28870
1154	23	Perm40	29033
1155	24	Perm40	29146
1156	25	Perm40	29274
1157	26	Perm40	29519
1158	27	Perm40	29687
1159	28	Perm40	29793
1160	29	Perm40	29897
1161	1	Perm41	16277
1162	2	Perm41	19294
1163	3	Perm41	20379
1164	4	Perm41	21502
1165	5	Perm41	22367
1166	6	Perm41	22870
1167	7	Perm41	23361
1168	8	Perm41	23967
1169	9	Perm41	24421
1170	10	Perm41	24951
1171	11	Perm41	25239
1172	12	Perm41	25574
1173	13	Perm41	25835
1174	14	Perm41	26167
1175	15	Perm41	26406
1176	16	Perm41	26549
1177	17	Perm41	26667
1178	18	Perm41	26883
1179	19	Perm41	27060
1180	20	Perm41	28157
1181	21	Perm41	28459
1182	22	Perm41	28593
1183	23	Perm41	28711
1184	24	Perm41	29332
1185	25	Perm41	29458
1186	26	Perm41	29566
1187	27	Perm41	29663
1188	28	Perm41	29735
1189	29	Perm41	29897
1190	1	Perm42	15951
1191	2	Perm42	19269
1192	3	Perm42	20557
1193	4	Perm42	21635
1194	5	Perm42	22582
1195	6	Perm42	23237
1196	7	Perm42	23743
1197	8	Perm42	24298
1198	9	Perm42	24677
1199	10	Perm42	25955
1200	11	Perm42	26217
1201	12	Perm42	26497
1202	13	Perm42	27198
1203	14	Perm42	27600
1204	15	Perm42	27844
1205	16	Perm42	28035
1206	17	Perm42	28190
1207	18	Perm42	28383
1208	19	Perm42	28552
1209	20	Perm42	28723
1210	21	Perm42	28899
1211	22	Perm42	29009
1212	23	Perm42	29143
1213	24	Perm42	29240
1214	25	Perm42	29369
1215	26	Perm42	29614
1216	27	Perm42	29711
1217	28	Perm42	29828
1218	29	Perm42	29897
1219	1	Perm43	16142
1220	2	Perm43	19124
1221	3	Perm43	20566
1222	4	Perm43	21547
1223	5	Perm43	22219
1224	6	Perm43	23138
1225	7	Perm43	23690
1226	8	Perm43	24004
1227	9	Perm43	24464
1228	10	Perm43	24793
1229	11	Perm43	25050
1230	12	Perm43	25476
1231	13	Perm43	26705
1232	14	Perm43	26886
1233	15	Perm43	27163
1234	16	Perm43	27437
1235	17	Perm43	27616
1236	18	Perm43	27781
1237	19	Perm43	27932
1238	20	Perm43	28050
1239	21	Perm43	28265
1240	22	Perm43	28386
1241	23	Perm43	28504
1242	24	Perm43	28659
1243	25	Perm43	28825
1244	26	Perm43	28914
1245	27	Perm43	29054
1246	28	Perm43	29289
1247	29	Perm43	29897
1248	1	Perm44	16136
1249	2	Perm44	18321
1250	3	Perm44	19228
1251	4	Perm44	20007
1252	5	Perm44	20862
1253	6	Perm44	21268
1254	7	Perm44	21783
1255	8	Perm44	22414
1256	9	Perm44	23629
1257	10	Perm44	24307
1258	11	Perm44	24734
1259	12	Perm44	25917
1260	13	Perm44	26178
1261	14	Perm44	26413
1262	15	Perm44	26751
1263	16	Perm44	27131
1264	17	Perm44	27445
1265	18	Perm44	28193
1266	19	Perm44	28391
1267	20	Perm44	28530
1268	21	Perm44	28639
1269	22	Perm44	28836
1270	23	Perm44	28982
1271	24	Perm44	29077
1272	25	Perm44	29353
1273	26	Perm44	29560
1274	27	Perm44	29678
1275	28	Perm44	29793
1276	29	Perm44	29897
1277	1	Perm45	16060
1278	2	Perm45	18773
1279	3	Perm45	19967
1280	4	Perm45	21671
1281	5	Perm45	23047
1282	6	Perm45	23657
1283	7	Perm45	24447
1284	8	Perm45	24922
1285	9	Perm45	25228
1286	10	Perm45	25820
1287	11	Perm45	26184
1288	12	Perm45	26417
1289	13	Perm45	26709
1290	14	Perm45	26917
1291	15	Perm45	27140
1292	16	Perm45	27388
1293	17	Perm45	27533
1294	18	Perm45	27748
1295	19	Perm45	27928
1296	20	Perm45	28080
1297	21	Perm45	28204
1298	22	Perm45	28413
1299	23	Perm45	28578
1300	24	Perm45	28676
1301	25	Perm45	28923
1302	26	Perm45	29025
1303	27	Perm45	29701
1304	28	Perm45	29790
1305	29	Perm45	29897
1306	1	Perm46	16092
1307	2	Perm46	18859
1308	3	Perm46	20190
1309	4	Perm46	21745
1310	5	Perm46	22521
1311	6	Perm46	23194
1312	7	Perm46	23737
1313	8	Perm46	24154
1314	9	Perm46	24554
1315	10	Perm46	25001
1316	11	Perm46	25218
1317	12	Perm46	25448
1318	13	Perm46	25628
1319	14	Perm46	26843
1320	15	Perm46	26988
1321	16	Perm46	27171
1322	17	Perm46	27386
1323	18	Perm46	27617
1324	19	Perm46	27845
1325	20	Perm46	28073
1326	21	Perm46	28207
1327	22	Perm46	28419
1328	23	Perm46	29048
1329	24	Perm46	29316
1330	25	Perm46	29450
1331	26	Perm46	29569
1332	27	Perm46	29654
1333	28	Perm46	29791
1334	29	Perm46	29897
1335	1	Perm47	15418
1336	2	Perm47	18323
1337	3	Perm47	20262
1338	4	Perm47	21416
1339	5	Perm47	22114
1340	6	Perm47	23523
1341	7	Perm47	24241
1342	8	Perm47	24687
1343	9	Perm47	24975
1344	10	Perm47	25375
1345	11	Perm47	25835
1346	12	Perm47	26166
1347	13	Perm47	26609
1348	14	Perm47	26829
1349	15	Perm47	27015
1350	16	Perm47	27199
1351	17	Perm47	27298
1352	18	Perm47	27459
1353	19	Perm47	27816
1354	20	Perm47	28039
1355	21	Perm47	28227
1356	22	Perm47	28416
1357	23	Perm47	28510
1358	24	Perm47	28733
1359	25	Perm47	28865
1360	26	Perm47	29022
1361	27	Perm47	29142
1362	28	Perm47	29231
1363	29	Perm47	29897
1364	1	Perm48	16210
1365	2	Perm48	18414
1366	3	Perm48	20049
1367	4	Perm48	21431
1368	5	Perm48	23008
1369	6	Perm48	23876
1370	7	Perm48	24351
1371	8	Perm48	24694
1372	9	Perm48	25263
1373	10	Perm48	25683
1374	11	Perm48	25993
1375	12	Perm48	26231
1376	13	Perm48	26452
1377	14	Perm48	26621
1378	15	Perm48	26842
1379	16	Perm48	27235
1380	17	Perm48	27473
1381	18	Perm48	27682
1382	19	Perm48	27901
1383	20	Perm48	28055
1384	21	Perm48	28177
1385	22	Perm48	28473
1386	23	Perm48	28569
1387	24	Perm48	28821
1388	25	Perm48	28912
1389	26	Perm48	29528
1390	27	Perm48	29640
1391	28	Perm48	29808
1392	29	Perm48	29897
1393	1	Perm49	12841
1394	2	Perm49	18711
1395	3	Perm49	21027
1396	4	Perm49	22029
1397	5	Perm49	23052
1398	6	Perm49	24108
1399	7	Perm49	24734
1400	8	Perm49	25318
1401	9	Perm49	25969
1402	10	Perm49	26323
1403	11	Perm49	26585
1404	12	Perm49	26858
1405	13	Perm49	27081
1406	14	Perm49	27417
1407	15	Perm49	27743
1408	16	Perm49	27901
1409	17	Perm49	28109
1410	18	Perm49	28358
1411	19	Perm49	28466
1412	20	Perm49	28620
1413	21	Perm49	28915
1414	22	Perm49	29014
1415	23	Perm49	29196
1416	24	Perm49	29311
1417	25	Perm49	29456
1418	26	Perm49	29560
1419	27	Perm49	29698
1420	28	Perm49	29828
1421	29	Perm49	29897
1422	1	Perm50	16047
1423	2	Perm50	18319
1424	3	Perm50	20580
1425	4	Perm50	21478
1426	5	Perm50	22228
1427	6	Perm50	22766
1428	7	Perm50	23167
1429	8	Perm50	23759
1430	9	Perm50	24191
1431	10	Perm50	24753
1432	11	Perm50	25007
1433	12	Perm50	25307
1434	13	Perm50	25591
1435	14	Perm50	25779
1436	15	Perm50	26982
1437	16	Perm50	27239
1438	17	Perm50	27429
1439	18	Perm50	27564
1440	19	Perm50	27769
1441	20	Perm50	28058
1442	21	Perm50	28694
1443	22	Perm50	28849
1444	23	Perm50	28982
1445	24	Perm50	29103
1446	25	Perm50	29223
1447	26	Perm50	29511
1448	27	Perm50	29674
1449	28	Perm50	29763
1450	29	Perm50	29897
1451	1	Perm51	12841
1452	2	Perm51	18736
1453	3	Perm51	21129
1454	4	Perm51	22252
1455	5	Perm51	23095
1456	6	Perm51	23866
1457	7	Perm51	24452
1458	8	Perm51	24994
1459	9	Perm51	25540
1460	10	Perm51	25964
1461	11	Perm51	26312
1462	12	Perm51	26519
1463	13	Perm51	26739
1464	14	Perm51	27079
1465	15	Perm51	27264
1466	16	Perm51	27466
1467	17	Perm51	27666
1468	18	Perm51	27791
1469	19	Perm51	28019
1470	20	Perm51	28310
1471	21	Perm51	28456
1472	22	Perm51	28614
1473	23	Perm51	28713
1474	24	Perm51	28858
1475	25	Perm51	28999
1476	26	Perm51	29616
1477	27	Perm51	29702
1478	28	Perm51	29809
1479	29	Perm51	29897
1480	1	Perm52	16277
1481	2	Perm52	19198
1482	3	Perm52	20709
1483	4	Perm52	21682
1484	5	Perm52	22583
1485	6	Perm52	23307
1486	7	Perm52	23874
1487	8	Perm52	24222
1488	9	Perm52	25441
1489	10	Perm52	25762
1490	11	Perm52	26030
1491	12	Perm52	26415
1492	13	Perm52	26694
1493	14	Perm52	26965
1494	15	Perm52	27183
1495	16	Perm52	27545
1496	17	Perm52	27674
1497	18	Perm52	27803
1498	19	Perm52	27973
1499	20	Perm52	28191
1500	21	Perm52	28367
1501	22	Perm52	29061
1502	23	Perm52	29234
1503	24	Perm52	29336
1504	25	Perm52	29476
1505	26	Perm52	29569
1506	27	Perm52	29709
1507	28	Perm52	29815
1508	29	Perm52	29897
1509	1	Perm53	16260
1510	2	Perm53	18950
1511	3	Perm53	20704
1512	4	Perm53	22280
1513	5	Perm53	23258
1514	6	Perm53	23974
1515	7	Perm53	24480
1516	8	Perm53	25270
1517	9	Perm53	25823
1518	10	Perm53	26202
1519	11	Perm53	26603
1520	12	Perm53	26851
1521	13	Perm53	27247
1522	14	Perm53	27488
1523	15	Perm53	27852
1524	16	Perm53	28058
1525	17	Perm53	28187
1526	18	Perm53	28405
1527	19	Perm53	28538
1528	20	Perm53	28701
1529	21	Perm53	28832
1530	22	Perm53	29064
1531	23	Perm53	29218
1532	24	Perm53	29319
1533	25	Perm53	29458
1534	26	Perm53	29590
1535	27	Perm53	29675
1536	28	Perm53	29793
1537	29	Perm53	29897
1538	1	Perm54	16172
1539	2	Perm54	19176
1540	3	Perm54	21154
1541	4	Perm54	22379
1542	5	Perm54	23085
1543	6	Perm54	23841
1544	7	Perm54	24656
1545	8	Perm54	25214
1546	9	Perm54	25701
1547	10	Perm54	26174
1548	11	Perm54	26540
1549	12	Perm54	26832
1550	13	Perm54	27090
1551	14	Perm54	27397
1552	15	Perm54	27624
1553	16	Perm54	27835
1554	17	Perm54	27940
1555	18	Perm54	28111
1556	19	Perm54	28242
1557	20	Perm54	28372
1558	21	Perm54	28544
1559	22	Perm54	28654
1560	23	Perm54	28925
1561	24	Perm54	29187
1562	25	Perm54	29279
1563	26	Perm54	29362
1564	27	Perm54	29474
1565	28	Perm54	29639
1566	29	Perm54	29897
1567	1	Perm55	16143
1568	2	Perm55	19069
1569	3	Perm55	20656
1570	4	Perm55	21875
1571	5	Perm55	23408
1572	6	Perm55	24128
1573	7	Perm55	24549
1574	8	Perm55	25084
1575	9	Perm55	25827
1576	10	Perm55	26202
1577	11	Perm55	26582
1578	12	Perm55	27033
1579	13	Perm55	27282
1580	14	Perm55	27482
1581	15	Perm55	27750
1582	16	Perm55	27947
1583	17	Perm55	28181
1584	18	Perm55	28511
1585	19	Perm55	28667
1586	20	Perm55	28785
1587	21	Perm55	28953
1588	22	Perm55	29110
1589	23	Perm55	29214
1590	24	Perm55	29344
1591	25	Perm55	29507
1592	26	Perm55	29591
1593	27	Perm55	29686
1594	28	Perm55	29815
1595	29	Perm55	29897
1596	1	Perm56	16157
1597	2	Perm56	18574
1598	3	Perm56	20605
1599	4	Perm56	21649
1600	5	Perm56	22360
1601	6	Perm56	22856
1602	7	Perm56	23408
1603	8	Perm56	23680
1604	9	Perm56	24100
1605	10	Perm56	24520
1606	11	Perm56	24889
1607	12	Perm56	25272
1608	13	Perm56	25526
1609	14	Perm56	25911
1610	15	Perm56	26166
1611	16	Perm56	26368
1612	17	Perm56	26588
1613	18	Perm56	26899
1614	19	Perm56	27075
1615	20	Perm56	27272
1616	21	Perm56	27556
1617	22	Perm56	27679
1618	23	Perm56	27811
1619	24	Perm56	27944
1620	25	Perm56	28948
1621	26	Perm56	29036
1622	27	Perm56	29146
1623	28	Perm56	29813
1624	29	Perm56	29897
1625	1	Perm57	15935
1626	2	Perm57	19276
1627	3	Perm57	20535
1628	4	Perm57	21486
1629	5	Perm57	22530
1630	6	Perm57	23289
1631	7	Perm57	23874
1632	8	Perm57	24353
1633	9	Perm57	24718
1634	10	Perm57	25034
1635	11	Perm57	25477
1636	12	Perm57	25683
1637	13	Perm57	25967
1638	14	Perm57	26206
1639	15	Perm57	26437
1640	16	Perm57	26607
1641	17	Perm57	26811
1642	18	Perm57	26960
1643	19	Perm57	27104
1644	20	Perm57	27417
1645	21	Perm57	27618
1646	22	Perm57	27737
1647	23	Perm57	27841
1648	24	Perm57	27953
1649	25	Perm57	28053
1650	26	Perm57	28169
1651	27	Perm57	28246
1652	28	Perm57	29289
1653	29	Perm57	29897
1654	1	Perm58	16136
1655	2	Perm58	19325
1656	3	Perm58	20627
1657	4	Perm58	21661
1658	5	Perm58	22418
1659	6	Perm58	23148
1660	7	Perm58	24474
1661	8	Perm58	24913
1662	9	Perm58	25475
1663	10	Perm58	25827
1664	11	Perm58	26140
1665	12	Perm58	26540
1666	13	Perm58	26760
1667	14	Perm58	27521
1668	15	Perm58	27824
1669	16	Perm58	27976
1670	17	Perm58	28120
1671	18	Perm58	28272
1672	19	Perm58	28491
1673	20	Perm58	28665
1674	21	Perm58	28946
1675	22	Perm58	29083
1676	23	Perm58	29211
1677	24	Perm58	29335
1678	25	Perm58	29472
1679	26	Perm58	29571
1680	27	Perm58	29681
1681	28	Perm58	29812
1682	29	Perm58	29897
1683	1	Perm59	16060
1684	2	Perm59	18667
1685	3	Perm59	20709
1686	4	Perm59	21635
1687	5	Perm59	22247
1688	6	Perm59	23071
1689	7	Perm59	23743
1690	8	Perm59	24185
1691	9	Perm59	25500
1692	10	Perm59	25858
1693	11	Perm59	26579
1694	12	Perm59	26856
1695	13	Perm59	27156
1696	14	Perm59	27402
1697	15	Perm59	27704
1698	16	Perm59	28018
1699	17	Perm59	28119
1700	18	Perm59	28240
1701	19	Perm59	28476
1702	20	Perm59	28628
1703	21	Perm59	28785
1704	22	Perm59	28936
1705	23	Perm59	29063
1706	24	Perm59	29323
1707	25	Perm59	29414
1708	26	Perm59	29537
1709	27	Perm59	29639
1710	28	Perm59	29802
1711	29	Perm59	29897
1712	1	Perm60	15418
1713	2	Perm60	18919
1714	3	Perm60	20586
1715	4	Perm60	21688
1716	5	Perm60	22395
1717	6	Perm60	23146
1718	7	Perm60	23688
1719	8	Perm60	24077
1720	9	Perm60	24482
1721	10	Perm60	24840
1722	11	Perm60	25165
1723	12	Perm60	25368
1724	13	Perm60	26499
1725	14	Perm60	26721
1726	15	Perm60	27482
1727	16	Perm60	27651
1728	17	Perm60	27812
1729	18	Perm60	28179
1730	19	Perm60	28399
1731	20	Perm60	28612
1732	21	Perm60	28757
1733	22	Perm60	28966
1734	23	Perm60	29230
1735	24	Perm60	29331
1736	25	Perm60	29455
1737	26	Perm60	29555
1738	27	Perm60	29690
1739	28	Perm60	29799
1740	29	Perm60	29897
1741	1	Perm61	16260
1742	2	Perm61	19095
1743	3	Perm61	21076
1744	4	Perm61	22366
1745	5	Perm61	23093
1746	6	Perm61	23729
1747	7	Perm61	24380
1748	8	Perm61	24919
1749	9	Perm61	25579
1750	10	Perm61	25893
1751	11	Perm61	26267
1752	12	Perm61	26438
1753	13	Perm61	26685
1754	14	Perm61	27019
1755	15	Perm61	27217
1756	16	Perm61	27397
1757	17	Perm61	27657
1758	18	Perm61	27854
1759	19	Perm61	28140
1760	20	Perm61	28337
1761	21	Perm61	28472
1762	22	Perm61	28603
1763	23	Perm61	28705
1764	24	Perm61	28808
1765	25	Perm61	28960
1766	26	Perm61	29070
1767	27	Perm61	29188
1768	28	Perm61	29799
1769	29	Perm61	29897
1770	1	Perm62	16272
1771	2	Perm62	18765
1772	3	Perm62	20102
1773	4	Perm62	21139
1774	5	Perm62	22283
1775	6	Perm62	22704
1776	7	Perm62	23522
1777	8	Perm62	24010
1778	9	Perm62	24440
1779	10	Perm62	24782
1780	11	Perm62	25198
1781	12	Perm62	26354
1782	13	Perm62	26742
1783	14	Perm62	27102
1784	15	Perm62	27338
1785	16	Perm62	27658
1786	17	Perm62	27849
1787	18	Perm62	27988
1788	19	Perm62	28167
1789	20	Perm62	28872
1790	21	Perm62	29012
1791	22	Perm62	29150
1792	23	Perm62	29271
1793	24	Perm62	29409
1794	25	Perm62	29488
1795	26	Perm62	29630
1796	27	Perm62	29721
1797	28	Perm62	29815
1798	29	Perm62	29897
1799	1	Perm63	16040
1800	2	Perm63	19115
1801	3	Perm63	20413
1802	4	Perm63	21731
1803	5	Perm63	22598
1804	6	Perm63	23277
1805	7	Perm63	23845
1806	8	Perm63	24230
1807	9	Perm63	24501
1808	10	Perm63	24951
1809	11	Perm63	25285
1810	12	Perm63	26520
1811	13	Perm63	26787
1812	14	Perm63	27045
1813	15	Perm63	27199
1814	16	Perm63	27516
1815	17	Perm63	27708
1816	18	Perm63	27908
1817	19	Perm63	28055
1818	20	Perm63	28182
1819	21	Perm63	28320
1820	22	Perm63	28437
1821	23	Perm63	28594
1822	24	Perm63	28690
1823	25	Perm63	28955
1824	26	Perm63	29074
1825	27	Perm63	29180
1826	28	Perm63	29289
1827	29	Perm63	29897
1828	1	Perm64	16210
1829	2	Perm64	19074
1830	3	Perm64	20652
1831	4	Perm64	21498
1832	5	Perm64	22260
1833	6	Perm64	22732
1834	7	Perm64	23424
1835	8	Perm64	24003
1836	9	Perm64	24393
1837	10	Perm64	24745
1838	11	Perm64	25131
1839	12	Perm64	25364
1840	13	Perm64	25712
1841	14	Perm64	25998
1842	15	Perm64	26186
1843	16	Perm64	26313
1844	17	Perm64	26528
1845	18	Perm64	26714
1846	19	Perm64	26899
1847	20	Perm64	27043
1848	21	Perm64	27309
1849	22	Perm64	27530
1850	23	Perm64	28615
1851	24	Perm64	29243
1852	25	Perm64	29333
1853	26	Perm64	29407
1854	27	Perm64	29552
1855	28	Perm64	29793
1856	29	Perm64	29897
1857	1	Perm65	16040
1858	2	Perm65	18893
1859	3	Perm65	20454
1860	4	Perm65	21336
1861	5	Perm65	22848
1862	6	Perm65	23766
1863	7	Perm65	24145
1864	8	Perm65	24566
1865	9	Perm65	25145
1866	10	Perm65	25498
1867	11	Perm65	25991
1868	12	Perm65	26417
1869	13	Perm65	26665
1870	14	Perm65	26835
1871	15	Perm65	27048
1872	16	Perm65	27333
1873	17	Perm65	27498
1874	18	Perm65	27663
1875	19	Perm65	28008
1876	20	Perm65	28210
1877	21	Perm65	28383
1878	22	Perm65	29074
1879	23	Perm65	29190
1880	24	Perm65	29310
1881	25	Perm65	29394
1882	26	Perm65	29546
1883	27	Perm65	29640
1884	28	Perm65	29808
1885	29	Perm65	29897
1886	1	Perm66	16047
1887	2	Perm66	19270
1888	3	Perm66	20293
1889	4	Perm66	21334
1890	5	Perm66	22429
1891	6	Perm66	22964
1892	7	Perm66	23692
1893	8	Perm66	24112
1894	9	Perm66	25340
1895	10	Perm66	26182
1896	11	Perm66	26482
1897	12	Perm66	26697
1898	13	Perm66	27055
1899	14	Perm66	27219
1900	15	Perm66	27499
1901	16	Perm66	27792
1902	17	Perm66	28019
1903	18	Perm66	28273
1904	19	Perm66	28451
1905	20	Perm66	28624
1906	21	Perm66	28750
1907	22	Perm66	28883
1908	23	Perm66	29050
1909	24	Perm66	29162
1910	25	Perm66	29291
1911	26	Perm66	29429
1912	27	Perm66	29522
1913	28	Perm66	29780
1914	29	Perm66	29897
1915	1	Perm67	16160
1916	2	Perm67	18281
1917	3	Perm67	20320
1918	4	Perm67	21450
1919	5	Perm67	22370
1920	6	Perm67	22953
1921	7	Perm67	23634
1922	8	Perm67	24911
1923	9	Perm67	25770
1924	10	Perm67	26288
1925	11	Perm67	26681
1926	12	Perm67	27006
1927	13	Perm67	27239
1928	14	Perm67	27446
1929	15	Perm67	27725
1930	16	Perm67	27875
1931	17	Perm67	28011
1932	18	Perm67	28285
1933	19	Perm67	28404
1934	20	Perm67	28535
1935	21	Perm67	28670
1936	22	Perm67	28828
1937	23	Perm67	28998
1938	24	Perm67	29127
1939	25	Perm67	29252
1940	26	Perm67	29377
1941	27	Perm67	29546
1942	28	Perm67	29808
1943	29	Perm67	29897
1944	1	Perm68	16272
1945	2	Perm68	18812
1946	3	Perm68	21034
1947	4	Perm68	22401
1948	5	Perm68	23134
1949	6	Perm68	23607
1950	7	Perm68	24353
1951	8	Perm68	24975
1952	9	Perm68	25325
1953	10	Perm68	25882
1954	11	Perm68	26310
1955	12	Perm68	26607
1956	13	Perm68	26922
1957	14	Perm68	27114
1958	15	Perm68	27790
1959	16	Perm68	27944
1960	17	Perm68	28077
1961	18	Perm68	28341
1962	19	Perm68	28567
1963	20	Perm68	28719
1964	21	Perm68	28831
1965	22	Perm68	29021
1966	23	Perm68	29136
1967	24	Perm68	29264
1968	25	Perm68	29378
1969	26	Perm68	29479
1970	27	Perm68	29600
1971	28	Perm68	29763
1972	29	Perm68	29897
1973	1	Perm69	16293
1974	2	Perm69	18868
1975	3	Perm69	20659
1976	4	Perm69	21708
1977	5	Perm69	22472
1978	6	Perm69	23007
1979	7	Perm69	23694
1980	8	Perm69	24104
1981	9	Perm69	24636
1982	10	Perm69	24984
1983	11	Perm69	25202
1984	12	Perm69	25447
1985	13	Perm69	25671
1986	14	Perm69	25919
1987	15	Perm69	26169
1988	16	Perm69	27329
1989	17	Perm69	27524
1990	18	Perm69	27655
1991	19	Perm69	27814
1992	20	Perm69	28007
1993	21	Perm69	28168
1994	22	Perm69	28392
1995	23	Perm69	28588
1996	24	Perm69	28738
1997	25	Perm69	28826
1998	26	Perm69	29094
1999	27	Perm69	29205
2000	28	Perm69	29289
2001	29	Perm69	29897
2002	1	Perm70	16160
2003	2	Perm70	19251
2004	3	Perm70	20534
2005	4	Perm70	21170
2006	5	Perm70	22150
2007	6	Perm70	22733
2008	7	Perm70	23057
2009	8	Perm70	23858
2010	9	Perm70	25136
2011	10	Perm70	25526
2012	11	Perm70	25779
2013	12	Perm70	26087
2014	13	Perm70	26440
2015	14	Perm70	26699
2016	15	Perm70	27012
2017	16	Perm70	27226
2018	17	Perm70	27510
2019	18	Perm70	27782
2020	19	Perm70	27934
2021	20	Perm70	28638
2022	21	Perm70	28792
2023	22	Perm70	28916
2024	23	Perm70	29070
2025	24	Perm70	29202
2026	25	Perm70	29309
2027	26	Perm70	29421
2028	27	Perm70	29690
2029	28	Perm70	29779
2030	29	Perm70	29897
2031	1	Perm71	16142
2032	2	Perm71	19160
2033	3	Perm71	20428
2034	4	Perm71	21527
2035	5	Perm71	22154
2036	6	Perm71	22899
2037	7	Perm71	23482
2038	8	Perm71	24033
2039	9	Perm71	24592
2040	10	Perm71	25079
2041	11	Perm71	25345
2042	12	Perm71	25572
2043	13	Perm71	25849
2044	14	Perm71	26127
2045	15	Perm71	26501
2046	16	Perm71	26711
2047	17	Perm71	27774
2048	18	Perm71	27947
2049	19	Perm71	28115
2050	20	Perm71	28225
2051	21	Perm71	28405
2052	22	Perm71	29102
2053	23	Perm71	29217
2054	24	Perm71	29351
2055	25	Perm71	29463
2056	26	Perm71	29580
2057	27	Perm71	29690
2058	28	Perm71	29799
2059	29	Perm71	29897
2060	1	Perm72	16143
2061	2	Perm72	18559
2062	3	Perm72	20673
2063	4	Perm72	21712
2064	5	Perm72	23235
2065	6	Perm72	23807
2066	7	Perm72	24450
2067	8	Perm72	24947
2068	9	Perm72	25291
2069	10	Perm72	25680
2070	11	Perm72	26107
2071	12	Perm72	26399
2072	13	Perm72	26709
2073	14	Perm72	26989
2074	15	Perm72	27176
2075	16	Perm72	27346
2076	17	Perm72	27587
2077	18	Perm72	27720
2078	19	Perm72	27901
2079	20	Perm72	28035
2080	21	Perm72	28665
2081	22	Perm72	28951
2082	23	Perm72	29085
2083	24	Perm72	29179
2084	25	Perm72	29264
2085	26	Perm72	29430
2086	27	Perm72	29555
2087	28	Perm72	29793
2088	29	Perm72	29897
2089	1	Perm73	16210
2090	2	Perm73	19098
2091	3	Perm73	20393
2092	4	Perm73	21331
2093	5	Perm73	22236
2094	6	Perm73	22961
2095	7	Perm73	23568
2096	8	Perm73	24020
2097	9	Perm73	24367
2098	10	Perm73	24722
2099	11	Perm73	25223
2100	12	Perm73	25483
2101	13	Perm73	26622
2102	14	Perm73	26938
2103	15	Perm73	27164
2104	16	Perm73	27314
2105	17	Perm73	27524
2106	18	Perm73	27645
2107	19	Perm73	27931
2108	20	Perm73	28086
2109	21	Perm73	28280
2110	22	Perm73	28981
2111	23	Perm73	29239
2112	24	Perm73	29401
2113	25	Perm73	29510
2114	26	Perm73	29610
2115	27	Perm73	29722
2116	28	Perm73	29808
2117	29	Perm73	29897
2118	1	Perm74	12841
2119	2	Perm74	18748
2120	3	Perm74	21096
2121	4	Perm74	22219
2122	5	Perm74	23175
2123	6	Perm74	23861
2124	7	Perm74	24298
2125	8	Perm74	25087
2126	9	Perm74	25701
2127	10	Perm74	26019
2128	11	Perm74	26369
2129	12	Perm74	26704
2130	13	Perm74	27040
2131	14	Perm74	27189
2132	15	Perm74	27652
2133	16	Perm74	27930
2134	17	Perm74	28228
2135	18	Perm74	28455
2136	19	Perm74	28574
2137	20	Perm74	28686
2138	21	Perm74	28811
2139	22	Perm74	28969
2140	23	Perm74	29159
2141	24	Perm74	29326
2142	25	Perm74	29412
2143	26	Perm74	29518
2144	27	Perm74	29671
2145	28	Perm74	29791
2146	29	Perm74	29897
2147	1	Perm75	16277
2148	2	Perm75	18606
2149	3	Perm75	20094
2150	4	Perm75	21407
2151	5	Perm75	22098
2152	6	Perm75	22777
2153	7	Perm75	24204
2154	8	Perm75	24799
2155	9	Perm75	25338
2156	10	Perm75	25622
2157	11	Perm75	25998
2158	12	Perm75	26321
2159	13	Perm75	26585
2160	14	Perm75	26773
2161	15	Perm75	27458
2162	16	Perm75	27611
2163	17	Perm75	27976
2164	18	Perm75	28229
2165	19	Perm75	28415
2166	20	Perm75	28634
2167	21	Perm75	28910
2168	22	Perm75	29070
2169	23	Perm75	29197
2170	24	Perm75	29321
2171	25	Perm75	29420
2172	26	Perm75	29520
2173	27	Perm75	29690
2174	28	Perm75	29808
2175	29	Perm75	29897
2176	1	Perm76	16294
2177	2	Perm76	18833
2178	3	Perm76	20710
2179	4	Perm76	22276
2180	5	Perm76	23237
2181	6	Perm76	24053
2182	7	Perm76	24599
2183	8	Perm76	24915
2184	9	Perm76	25263
2185	10	Perm76	25672
2186	11	Perm76	25964
2187	12	Perm76	26344
2188	13	Perm76	26540
2189	14	Perm76	26904
2190	15	Perm76	27254
2191	16	Perm76	27455
2192	17	Perm76	27698
2193	18	Perm76	27897
2194	19	Perm76	28043
2195	20	Perm76	28222
2196	21	Perm76	28856
2197	22	Perm76	29050
2198	23	Perm76	29176
2199	24	Perm76	29275
2200	25	Perm76	29371
2201	26	Perm76	29609
2202	27	Perm76	29685
2203	28	Perm76	29790
2204	29	Perm76	29897
2205	1	Perm77	16047
2206	2	Perm77	19353
2207	3	Perm77	20366
2208	4	Perm77	21684
2209	5	Perm77	22456
2210	6	Perm77	23045
2211	7	Perm77	23632
2212	8	Perm77	25000
2213	9	Perm77	25390
2214	10	Perm77	25726
2215	11	Perm77	26043
2216	12	Perm77	26358
2217	13	Perm77	26555
2218	14	Perm77	26798
2219	15	Perm77	27169
2220	16	Perm77	27342
2221	17	Perm77	27520
2222	18	Perm77	27689
2223	19	Perm77	27884
